"y","x1","x2"
-1.45870046370526,0.0858171634326865,0.494698939787958
4.20394355766701,0.801160232046409,-0.0738147629525905
-0.472086978110049,0.662732546509302,-0.437887577515503
1.61454524643762,0.67873574714943,-0.42748549709942
-0.387311741252617,-0.613122624524905,-0.534706941388278
-0.748897106471349,0.0406081216243248,-0.112222444488898
-1.75594539384966,-0.324664932986597,0.396679335867173
4.71412486034179,0.948389677935587,-0.395879175835167
-0.71540940556136,-0.20744148829766,-0.184636927385477
-3.18035327467827,-0.66873374674935,0.425085017003401
0.878619328022204,-0.925585117023405,-0.20504100820164
-0.6469020547357,0.475095019003801,-0.657931586317263
-0.813223539676203,-0.124624924984997,0.174634926985397
6.01994417722077,0.931986397279456,0.482696539307861
-3.39426862796368,-0.247849569913983,-0.955191038207642
-1.61106899341594,-0.542308461692338,-0.811562312462492
0.78960935424639,0.460692138427686,0.400280056011202
-1.15858368401985,-0.167833566713343,-0.72754550910182
-1.88824952383744,-0.525505101020204,-0.75875175035007
-2.30087685924278,-0.2250450090018,0.815563112622524
-2.04822177994039,-0.119823964792959,0.856771354270854
-1.42049231516428,-0.878375675135027,0.310262052410482
-0.137545455984624,-0.763952790558112,0.111022204440888
6.17859343042816,0.854370874174835,0.596719343868774
-1.24240193152144,0.573914782956591,-0.426685337067414
-5.83872477366107,-0.63872774554911,0.876775355071014
-0.79735553913536,0.369473894778956,0.885977195439088
0.327986370383193,-0.84876975395079,-0.368273654730946
-1.03429849095097,0.684736947389478,-0.776355271054211
1.92923731376554,0.660332066413283,0.880776155231046
-1.551551308436,-0.273454690938188,0.326665333066613
1.73005569679086,-0.915183036607321,-0.443088617723545
-4.0133225077701,-0.921184236847369,0.697939587917584
0.591282572799867,0.656331266253251,-0.257851570314063
0.610042184685179,-0.875975195039008,-0.428285657131426
-2.12411767527064,-0.140228045609122,-0.113822764552911
-1.52993269978675,-0.639927985597119,0.105421084216843
-3.47445121723647,-0.469893978795759,0.729145829165833
-3.47709652938428,-0.925585117023405,0.794358871774355
-4.07730328919542,-0.0406081216243248,-0.882776555311062
0.307160522052302,0.0974194838967795,-0.0814162832566513
1.00250579336649,-0.639527905581116,0.00860172034406892
-3.38508827277476,0.0526105221044209,0.896379275855171
-0.32727960472966,0.665933186637327,-0.579115823164633
-0.893128741945819,0.439487897579516,0.55871174234847
-2.70222788816361,-0.0766153230646129,0.862772554510902
-2.68920841133466,-0.748349669933987,0.455091018203641
1.40403664780863,0.513102620524105,-0.557911582316463
1.6703134465955,0.657931586317263,0.378275655131026
-2.93966877845842,-0.361472294458892,0.426685337067414
-3.07821946105742,-0.565113022604521,0.682336467293459
-2.01201636480802,0.790358071614323,-0.975995199039808
-0.180606661621736,0.622324464892979,0.831966393278656
-0.973341119147828,-0.550310062012402,0.410682136427285
-1.73640509241453,-0.0706141228245649,0.063012602520504
-0.959548014036931,0.421484296859372,-0.40748149629926
-2.81874080385615,-0.00300060012002401,0.702740548109622
0.425821888829066,0.413082616523305,0.455491098219644
-1.2739024546676,0.136627325465093,0.734346869373875
-0.106385671488726,-0.339867973594719,-0.451490298059612
-0.412787828071391,-0.625525105021004,0.001000200040008
-2.0919311452137,-0.226645329065813,-0.772754550910182
-1.6265371313986,-0.587117423484697,0.0350070014002801
-0.213854710040749,-0.0878175635127025,0.221844368873775
-2.34708994502985,-0.313462692538508,0.402680536107221
-1.28914861598089,-0.210242048409682,-0.447889577915583
-1.32358996643531,-0.033006601320264,-0.17743548709742
-0.452044824863732,-0.468293658731746,-0.0302060412082417
1.58376394177232,0.574314862972594,0.893978795759152
-3.62872879144533,-0.235847169433887,0.960792158431686
-2.2465833616495,-0.975995199039808,0.299859971994399
-1.3272613762359,-0.806761352270454,-0.472294458891778
-1.50395371588931,-0.914382876575315,0.413882776555311
3.49750395973176,0.75755151030206,0.355871174234847
0.732660646888256,-0.704340868173635,-0.353470694138828
-1.77751578950816,0.264652930586117,-0.742748549709942
-3.41168646809527,0.0998199639927986,-0.972794558911782
1.20095263060397,0.526305261052211,-0.283856771354271
-1.87609594650526,0.19503900780156,0.561912382476495
-1.70414492213467,-0.742348469693939,0.591518303660732
-0.563731095708812,-0.589117823564713,-0.856771354270854
3.86145072500626,0.850770154030806,0.509901980396079
-1.99872623768241,-0.574714942988598,0.401880376075215
-3.93169129129982,0.0554110822164433,0.968393678735747
-0.97608261756696,0.0126025205041009,0.101820364072815
6.06400360935909,0.867573514702941,0.479495899179836
-2.37775165421396,-0.0698139627925585,0.7999599919984
-0.420314388553836,-0.685937187437488,-0.2374474894979
1.18083209537502,0.610322064412883,-0.331466293258652
-1.06012832873466,-0.124624924984997,0.555911182236447
-3.04073966528926,-0.927585517103421,0.81996399279856
-2.39950831772555,0.213042608521704,-0.392678535707141
-2.4557462094988,0.0482096419283857,0.974794958991798
-2.63987595833838,-0.371074214842969,0.792758551710342
-0.982953126262428,-0.493898779755951,0.125025005001
1.0404329919949,0.979595919183837,-0.755151030206041
2.74207224100313,0.811162232446489,-0.377875575115023
-0.391011789019228,0.0750150030006,-0.00180036007201445
0.633166352627899,0.507901580316063,0.716343268653731
-2.05239481275741,-0.110622124424885,0.595519103820764
5.09987203487228,0.903580716143229,-0.0346069213842769
1.49209963027921,-0.821964392878576,-0.733946789357871
-1.68057055453213,-0.629925985197039,0.68993798759752
-0.688731716853557,0.62752550510102,-0.560712142428486
-1.7105428346546,-0.393878775755151,0.21624324864973
3.45449392438908,0.767153430686137,0.278255651130226
-4.18224318388459,-0.3874774954991,0.773554710942189
-2.9719394683013,-0.595119023804761,0.495499099819964
0.501197429395844,-0.775555111022204,-0.494298859771954
-0.344536026785121,-0.694338867773555,-0.87997599519904
-0.749615555931285,0.219443888777755,0.522704540908182
-1.52621768071517,-0.323064612922584,-0.827965593118624
1.57510170773812,0.604320864172835,-0.00460092018403679
-2.21164297509782,-0.013002600520104,0.811962392478496
-4.41457588035988,0.624724944988998,-0.961992398479696
-3.33754367951937,0.0790158031606321,0.825165033006601
-1.39971470374956,-0.0982196439287858,0.404680936187237
-1.5085874928192,0.330266053210642,0.984396879375875
-3.61724803102323,-0.763152630526105,0.674734946989398
-0.698695297308275,-0.0314062812562512,0.283856771354271
-1.60046818727337,-0.129825965193039,0.181436287257452
-0.19378648039031,0.380276055211042,0.421884376875375
-1.7947934476509,0.0990198039607921,0.263052610522104
-3.53247807187172,0.138627725545109,-0.920784156831366
4.12278762279208,0.858371674334867,0.870374074814963
-2.30358349638466,-0.653530706141228,0.48869773954791
-1.41780055271539,0.187037407481496,0.307061412282456
-1.93534778826659,-0.148229645929186,0.102220444088818
-0.602279570476487,0.456691338267654,-0.353070614122825
-0.990557955895978,-0.129425885177035,0.194638927785557
-0.461680000242661,0.394678935787157,-0.510302060412082
-2.71555347793382,-0.0314062812562512,0.897979595919184
2.26049435206343,0.963592718543709,-0.672734546909382
1.04147624962693,-0.994398879775955,-0.77755551110222
-0.950681727929033,-0.702740548109622,0.447089417883577
-0.91611871652565,-0.49629925985197,-0.205441088217644
-1.0327451908952,0.369473894778956,0.830766153230646
-1.29238098717936,-0.108621724344869,0.344268853770754
-1.11656014059683,0.419483896779356,-0.399479895979196
6.28408486883416,0.963192638527706,0.367873574714943
0.463320830106446,-0.445489097819564,-0.370274054810962
-1.80011648024819,-0.329465893178636,0.407081416283257
4.4358086572115,0.831166233246649,0.495099019803961
0.656792626878538,-0.763552710542108,0.0994198839767955
-2.90673588108932,0.383876775355071,-0.877975595119024
-1.00337837918399,-0.837567513502701,0.445889177835567
0.014665356009213,-0.494298859771954,-0.351070214042809
6.10637761389817,0.906781356271254,0.421484296859372
-1.76809866718068,-0.312662532506501,0.140628125625125
-1.99094810845799,0.230246049209842,-0.661132226445289
4.19388881684596,0.937587517503501,-0.15503100620124
-1.22451761235392,-0.599119823964793,-0.0910182036407281
-1.27458257698705,-0.195439087817563,-0.0222044408881776
2.07788567434797,0.82756551310262,-0.461892378475695
-0.683893239154596,0.181436287257452,0.223444688937787
-2.76837923213974,-0.534306861372274,0.703540708141628
-0.553414761940891,-0.983996799359872,-0.176635327065413
0.178036625676794,-0.744748949789958,-0.489497899579916
5.80713180986331,0.969193838767753,-0.209841968393679
-2.66745293323557,-0.883576715343069,0.597919583916783
4.76862991853067,0.96879375875175,-0.227045409081816
-0.658189853261718,-0.537107421484297,-0.369873974794959
-4.34768694236202,-0.332266453290658,0.893178635727145
-1.26750241009617,0.0586117223444689,-0.499099819963993
-0.182734341862774,-0.321064212842568,-0.346669333866773
-0.576537373606791,-0.0746149229845969,-0.136627325465093
1.83326002808094,0.56871374274855,0.923584716943389
-0.979063563095911,-0.150230046009202,0.245849169833967
0.939698193439921,0.622324464892979,0.697939587917584
-1.07890278237558,-0.25745149029806,-0.100220044008802
3.8419269613687,0.784356871374275,0.605521104220844
3.83894030942818,0.847169433886777,-0.0526105221044209
1.22041557800117,-0.833966793358672,-0.14502900580116
1.79041085705808,0.667133426685337,0.0506101220244048
-1.7287901660483,0.318263652730546,0.80756151230246
-4.05875853243431,-0.0614122824564913,0.752750550110022
4.62406361192736,0.703140628125625,0.465093018603721
-1.75160983429973,-0.174234846969394,-0.199039807961592
-2.26846132234371,-0.716743348669734,0.691938387677536
4.24931730900167,0.901580316063213,-0.262252450490098
-0.0273211849276913,-0.00780156031206236,-0.29625925185037
2.43619589533427,0.711942388477696,0.266653330666133
-1.42442465861727,-0.351470294058812,-0.176635327065413
1.06969848082958,-0.831966393278656,-0.360272054410882
-3.55287396587732,0.128225645129026,-0.993198639727946
5.11889208777271,0.871574314862973,0.372674534906981
-0.35679476178471,0.487097419483897,-0.100220044008802
-2.41207972858411,-0.125425085017003,-0.355071014202841
-0.303677826637033,-0.656331266253251,0.30626125225045
-4.10006479790126,0.431486297259452,-0.816363272654531
-0.967810244776642,-0.5375075015003,0.22624524904981
-2.35423257035172,-0.961992398479696,0.308661732346469
-0.581793716315401,0.229445889177835,-0.25505101020204
-0.524666520621436,-0.827965593118624,0.0562112422484498
-2.05099026406251,-0.900380076015203,0.415083016603321
